2855	קום	[@V05] 3) to be preserved, to last 4.1) to live, stay alive [@V01] 1) to rise 1.1.1) to recover from an illness 1.3) fig. 2) to stand, to be raised up 2.1) to be present 2.1.1.1) to be alive 2.1.2) to occur 3) to stand still, to stop 3.1) to be stuck, stay in one place, remain 3.1.1) to remain undecided, esp. in the form תיקו 3.1.1.1) to be dealing with a situation 3.2) to persevere, last 4.1.1) to occupy oneself with, take care of 4.1.3) to support 4.2.2) to give in return 4.3.3) to ascertain, understand 4.3.3.1) p.p. + ל_ : to have become certain 4.4.2) to meet 4.7) w. <i>btr, mn btr</i> : to follow, succeed 4.8) w. <i>lwqbl</i> : to prevail against 5) in hendiadys to indicate inception: 'go and' 5.1) aspectual marker w. participle: see s.v. <i>qˀ</i> adv. 6.1) (milk) to curdle [@V03] 1) to make to stand, to position 1.1.1) to establish 1.1.1.1) to interpret 1.2) to appoint 2) fig. : to impose 3) to awaken s.o. 3.1) to resurrect 4.2) טבאות to provide a guarantee 6) to make curdle [@V02] 1) to establish 3) to solve a problem 4.2) <i>ˁm</i> : to protect
2856	קול	[@N] 1) lenient decision
2857	טירונ#2	[@N] 1) ruler, lord
2858	מנרה	[@N] 1) lamp-stand, menorah
2859	קצר#3	[@N] 1) husk of grain
2860	קצר#2	[@V05] 4) to become sick
2861	בית קורבן	[@N] 1) the Temple
2862	רדד	[@V05] 1) to become thin [@V02] 1) to stamp, to beat
2863	גינוס	[@N] 1) family
2864	רדו	[@N] 1) plowing 1.1) בי רדו : area of one day's plowing
2865	חגל	[@V01] 1.1) to go around
2866	רדי	[@A] 1) plowing [@V01] 3) to plow [@N] 1) plowing
2867	רדף	[@V01] 1) w. d.o. or <i>btr</i> : to pursue 1.1) to seek out [@V02] 1.1) to chase away, expel
2868	דודאי	[@N] 1) county governor
2869	קדוח	[@N] 1) driller
2870	אסיתא	[@N] 1) mortar 2) socket bone
2871	שׁדה#2	[@N] 3) a type of chest
2872	משׁורתא	[@N] 1) stirrup (?) 2) jumping platform (?)
2873	חגר	[@V01] 2) to cripple
2874	דייל	[@N] 1) attendant, serving person 2) constable, herald (or the like)
2875	שׁבב	[@N] 1) neighbor
2876	מורדק	[@N] 1) withered flesh
2877	חיבוצא	[@N] 1) pressed cake(?)
2878	דייה	[@N] 1) kite (raptor)
2879	לנון	[@N] 1) linen garment (?)
2880	מבית	[@N] 1) residence (?)
2881	נהורתא	[@N] 1) a mineral
2882	מדרשׁ	[@N] 1) textual exposition 1.1) homily 2) (ellipt. for <aram>byt mdr$</i>) : school
2883	כסלו	[@N] 1) Kislev (November/December)
2884	סגיד ואכיל	[@N] 1) (zool.) a permitted bird (lit. "bows and eats")
2885	מיני	[@N] 1) apostate, Judaeo-Christian
2886	ירק#2	[@V01] 1) to be pale
2887	לדעבר	[@X] 1) in the past
2888	מבין	[@N] 1) broom
2889	בסרן	[@A] 1) fleshy
2890	ביעה	[@N] 1) egg 1.1) referring to the shell 2.1) testicle
2891	פרדשׁן	[@N] 1) gift
2892	יהב	[@V04] 1) to be given 3) to be placed [@V01] 1) to give 1.1) as a gift or donation 1.2) to provide necessities 1.3) to pay off an obligation 1.4.1) w. <i>nsb</i>: to bargain, negotiate a commercial transfer 2) to place 3) to grant, allow, concede (i.e., to 'give in') 5.3) to hit 6) w. <i>b_</i>: to sell for, exchange for 7) to entrust 8) to invest [@N] 1) load, burden
2893	עמרוי	[@N] 1) dealer in wool
2894	אנתרופייה	[@N] 1) woman
2895	זתא	[@N] 1) (bot.) a saponid plant, perhaps Mediterranean statice
2896	רישׁ מתיבתא	[@N] 1) head of the academy
2897	שׁפא#2	[@N] 1) shaft 1.1) שׁופתא דתומא : shaft (?) of garlic
2898	רביתא	[@N] 1) ocean
2899	כמר#2	[@V01] 4) to spoil (meat)
2900	חתימו	[@N] 1) signature
2901	רגשׁ#2	[@V01] 1) (uncertain: BR 294)
2902	כותא#2	[@N] 1) blister of a burn
2903	איזלה	[@N] 1) bunch (?)
2904	חנג#2	[@N] 1) a type of demon (i.e. 'strangling')
2905	מרום	[@p] 1) on top of [@N] 1) height
2906	סוסאן	[@N] 1) lily
2907	אצו	[@N] 1) dough 2.1) kneading trough's contents, batch
2908	אצי	[@N] 1) row, furrow
2909	מרוה	[@N] 2) (uncertain)
2910	פרר#2	[@V03] 1) to annul a vow
2911	בחריק	[@p] 1) in place of
2912	עקרוק	[@N] 1) frog
2913	הכין	[@X] 1) so, thus 1.1) הכי והכי : such and such 1.2) בלאו הכי : in any event 2.1) so strong (?)
2914	לכד_	[@p] 1) as regards the interpretation of ...
2915	בדיחו	[@N] 1) cheerfulness
2916	מרור	[@N] 1) (usually pl. collective) bitter herb 2) bitterness
2917	דיב#2	[@N] 1.1) see s.v. <i>snyy dybyn</i>
2918	אצר	[@V01] 1) to store up [@N] 1) contraction
2919	מרוק	[@N] 1) (bot.) part of a palm tree
2920	צור#2	[@V01] 1) to grab 2) to shut, to lock 2.1) to besiege 3) to rub against
2921	בי שׁימשׁי	[@N] 1) Friday evening
2922	גמיר#2	[@A] 1) learned
2923	איבריס	[@N] 1) hubris, violent haughtiness
2924	מתרצה	[@N] 1) sustained tradition
2925	הנין	[@N] 1) gain
2926	מרקוליס	[@N] 1) statue of Mercury
2927	בר חירין	[@N] 1) free individual 2.2) unmortgaged property
2928	גרגו	[@N] 1) well 1.1) רישׁ גרגותא : official in charge of irrigation
2929	בי סגנא	[@N] 1) prison
2930	פרען	[@N] 1) one who repays a debt
2931	ססגון	[@N] 1) vermillion (any shiny dark color?)
2932	נאגא	[@N] 1) (uncertain)
2933	גרגר	[@N] 1) (bot.) rocket (a type of mustard) = arugula and/or watercress
2934	פטיר#2	[@A] 1) pure, clear
2935	גרגס	[@N] 1) a type of gnat
2936	אברייה	[@N] 1) festive meal
2937	ארסנא	[@N] 1) barley groats
2938	סאב	[@V05] 1.1) to be made ritually unclean [@V02] 1) to defile, to dirty 3) סייב : (uncertain)
2939	סאה	[@N] 1) seah: a grain measure
2940	תרבץ	[@N] 1) courtyard 1.1) school study hall
2941	לאי	[@X] 1) it is not [@V03] 2) to become weary
2942	מוניק	[@N] 1) necklace
2943	חיטנא	[@N] 1) a type of rush (used in making sandals)
2944	לאו	[@X] 1) it is not; interrog.: is it not 1.1) _לאו כל כמין : it is not at all the right of X : see s.v. <i>kmyn</i> p 1.2) בלאו הכי : in any event ; see s.v. <i>hkyn</i> adv. 2) no! 2.1) non-
2945	פשׁיעו	[@N] 2) negligence
2946	אלמלא	[@c] 2) if indeed
2947	מוניט	[@N] 1) coin
2948	טרמוס	[@N] 1) bread cooked in ashes
2949	מסיס	[@N] 1) rumen
2950	שׁחן	[@V01] 1) to become warm 1.2) to be aroused by love [@V03] 1.2) to warm fledglings [@V02] 1) to heat
2951	עזיזו	[@N] 1) strength
2952	שׁיפור	[@N] 1) trumpet 2) shofar 3) charity box
2953	נחות	[@N] 1.1) emigrant or traveler to Babylonia from Eretz Israel 1.2) + ימא : seafarer
2954	הקיף	[@N] 1) circumference 1.1) enclosure fence
2955	חרוב#2	[@N] 1) destroyer
2956	קורדיני	[@A] 1) Gordian
2957	אוסיא	[@N] 2) property, estate
2958	ירתי	[@A] 1) of Yartha
2959	ירתו	[@N] 1) inheritance
2960	פסוק#2	[@N] 2) reader of first part of verse
2961	פסוק#3	[@N] 2) biblical verse (see also s.v. <i>pswq</i> #1)
2962	שׁטפ#3	[@N] 1) rapidity 1.2) free behavior (?)
2963	שׁטפ#2	[@N] 1) hair
2964	צמר#2	[@N] 1) heat 2) fever [@V02] 1) to heat up
2965	הרסן	[@N] 1) fish-hash
2966	חממ#2	[@V01] 1) to sweep [@V03] 1) to sweep
2967	שׁגושׁי	[@N] 1) disturbance, commotion
2968	פריס#2	[@N] 1) a wide textile used as a covering, spread
2969	דרכ#2	[@V01] 1) to wait
2970	דרכ#3	[@N] 1) road 2) manner
2971	מפנק	[@A] 2) delicate, pampered
2972	שׁכבן	[@N] 1) one whose eyebrows overshadow his eyes
2973	לבושׁ	[@N] 1) clothing (pl. for multiple items) 1.1) as a collective: complete wardrobe
2974	מתקל	[@N] 1) weight
2975	ירורין	[@N] 1) suffering
2976	קבלן	[@N] 1) one receiving a tradition
2977	נאני	[@N] 1) mommy
2978	כוסתא	[@N] 1) liquid measure (?)
2979	צננ#2	[@N] 1) aroma of roast meat
2980	דוקרא	[@N] 1) (bot.) fork-like reed or reed bunch
2981	דוקרן	[@N] 1) pitchfork
2982	בי בלועי	[@N] 1) whirlpool or chasm
2983	תתובי	[@N] 1) repentance
2984	מקטור	[@N] 1) coat
2985	כסוף	[@N] 1) shame, disgrace
2986	תתובה	[@N] 1) repentance 2) refutation
2987	מסס	[@N] 1) oxgoad
2988	רתחן	[@A] 1) effervescent 2) hot-tempered
2989	טרימוט	[@N] 1) (uncertain)
2990	נגה	[@V01] 1) to shine at dawn 1.3) w. ל-: to dawn 2) to get dark 2.1) to be late [@V03] 4) to prolong [@N] 1) dawn
2991	נגח	[@A] 1) goring [@V02] 1) to butt, gore (pl.)
2992	נגב	[@V04] 1) to dry up [@V01] 1) to dry up (intrans.) 1.1) p.p. : dried up [@V02] 1) to dry up (trans.) 1.1) to wipe dry
2993	קפולי	[@N] 1) grave robber
2994	נגד	[@V05] 1) to be beaten [@V04] 4) to grow weak, to faint [@V01] 1) (trans.): to draw something towards oneself; to stretch something 1.2) to guide, to lead 1.4) to take away, remove 2) (intr.): to be drawn out 2.1) to flow 2.2.1) (gram.) to be in disjunctive position 4.1) to sigh [@V03] 1) to attract, to pull away [@V02] 2) to snatch away 3) to flog [@N] 2) scourging, lashing, stripes
2995	אוויר	[@N] 1) air 2) empty space
2996	לחורייה	[@X] 1) backwards
2997	קנקל	[@N] 1) latticed grating 2) 60 barrier
2998	מנ#2	[@R] 1) what? 1.1) +<i>(h)w</i> : what is it?
2999	קנקן	[@N] 1) vessel
3000	קדר	[@N] 1) cooking pot 2) euph.: intestines or excrement
3001	אסיפא	[@N] 1) (unclear:BK 104)
3002	נפח#3	[@N] 1) volume 2) full shape, appearance
3003	קדד	[@V01] 2.1) to penetrate [@V02] 2) to travel through an entire territory
3004	קדה	[@N] 1) strip of of cloth
3005	גדל#3	[@N] 1) one who plaits
3006	קדם	[@A] 2.2) front part [@p] 1) before 1.1) spatial 1.1.1) in the presence of, with a high official or divinity reflecting respect and distance 1.1.2) reflecting close relationship to a king or god 1.2) temporal 1.2.1) before a rel. clause as a conjunction [@V01] 1) to come before in time, precede 2) to do beforehand, to do something first [@V03] 1) to do something first 1.1) as a co-verb 1.2) to be early 2) to advance (trans.) 2.2) to give preference to [@V02] 1) to precede 1.1) as co-verb: to do early on 1.2) to do previously 3) to greet someone
3007	קדל	[@N] 1.1) (pig) hard back 2.3) the bend at the top of a letter 3) to remain/be delayed on one's neck = to be obligated for later payment
3008	נגס	[@V01] 1) to dine [@V03] 1) to feed dinner
3009	לפום	[@p] 1) according to 2) divided into
3010	נגף	[@V05] 1) to be bruised, to be wounded [@V02] 1) to bruise, to wound
3011	נגע	[@V05] 1) to be afflicted with leprosy [@N] 2) sore, infection [@V01] 1) to touch 2) fig.: to deal with [@V03] 2) to bring into contact [@V02] 1) to afflict with leprosy or the like
3012	קרוצי	[@N] 1) (unclear: SR 1d)
3013	נגר	[@N] 1) carpenter 1.1) fig.: for a scholar 2) artisan
3014	חטה	[@N] 1) nipple 2.2) a gland or cartilage in the throat of an animal
3015	מומי	[@N] 1) oath
3016	גובלא	[@N] 1) dough-like mass
3017	לונכי	[@N] 1) dart, short lance
3018	חטן	[@V01] 2) (?)
3019	חטט	[@V01] 1) to dig out, excavate [@V02] 1) to excavate contents 3) (p.p.) having scabs, sores
3020	חטי	[@A] 1) guilty, sinful [@V01] 1) to sin [@N] 1) sin
3021	מגיריון	[@N] 1) kitchen
3022	תורא דימא	[@N] 1) (zool.) an unclean fish
3023	כותין	[@N] 1) tunic, linen garment 2.3.3) כ.iית.UנAא דוaור:ד.Aא: membrane surrounding the lungs: see s.v. <i>kytwn</i>
3024	טיכי	[@N] 1) fortune, luck
3025	חלמ#3	[@V01] 1) to close firmly
3026	חלמ#2	[@V01] 1) to close firmly
3027	גנובה#2	[@N] 1) tail
3028	פרוטה	[@N] 1) small (smallest?) coin
3029	סל	[@N] 1) basket
3030	חרנוג	[@N] 1) thistle
3031	חטר	[@V01] 1) to strike with a stick or other implement 2) to make a tick on a letter
3032	פחיז	[@A] 1) impetuous 2) (?)
3033	ית_	[@R] 1) that one
3034	תכלי	[@N] 1) end
3035	בת נירא	[@N] 1) a small portion of a loom
3036	תכלה	[@N] 1) purple thread 1.1) purple fringe 4) uncertain : תכלתא דבבל, דחביל ימא
3037	עופ#2	[@V02] 1) to fold
3038	תותב#2	[@N] 1) shirt 2) sheet
3039	קדי#2	[@N] 1) (zool.) a type of owl
3040	קפודקי	[@A] 1) Cappadocian
3041	ניוול	[@N] 1) disgrace, abuse
3042	צפה#3	[@N] 1) a type of lodging (?)
3043	שׁיזב	[@V12] 1) to save oneself 2) to be saved [@V09] 1) to save
3044	שׁקין	[@N] 1) liquid, drink
3045	ציפי	[@N] 1) pl. willows
3046	גלוי#3	[@N] 1) uncovering 2) upper surface 3) food or drink left uncovered overnight
3047	זה וזה	[@I] 1) the cry of a lion
3048	גביו#2	[@N] 1) office of tax collection
3049	סחורה	[@N] 2) merchandise
3050	מורשׁא	[@N] 1) projection, top 2) prow of a boat (?)
3051	שׁוכת	[@N] 3) pus
3052	איסקריטור	[@N] 1) scribe, secretary
3053	טנף	[@V05] 3) to be soiled [@V01] 2) p.p. soiled [@V02] 1) to defile, pollute 3) to soil
3054	קינבא	[@N] 1) hemp
3055	קתוליק	[@N] 2) officer of temple treasury
3056	קיל	[@A] 1) light [@N] 1) stick
3057	מצדה	[@N] 1) net
3058	חבצ#2	[@N] 1) (bot.) a type of legume
3059	ברק#2	[@N] 1) (zool.) riding animal
3060	ברק#3	[@N] 1) the morning star's light
3061	אורינ#2	[@N] 1) teaching
3062	שׁיפ#2	[@N] 1) (bot.) a type of marsh reed
3063	שׁלד	[@N] 1) corpse, body
3064	בינא#2	[@N] 1) leech or similar aquatic creature
3065	שׁלח	[@V04] 1) to be sent [@N] 1) skin, hide [@V01] 1) to send (something or someone, but see note) 2) to send word; order, command [@V02] 1) to let loose, release, dismiss 1.2) to let the hair grow long 2) to send (pl.)
3066	שׁלך	[@V03] 1) to throw
3067	שׁלט	[@V01] 1) to have power (+ <i>b_</i> or <i>(l</i> = over) 1.1) to rule 1.2) (body part) to be functional 2) to have the right 3) to prevail, dominate [@V03] 1) to empower [@V02] 2) p.p. (or <i>afel</i> p.p.?) controllable (?) [cf. <i>peal</i> mng. 1.2]
3068	שׁלי	[@V04] 1) to err 2) to be forgetful [@V01] 1) to cease
3069	שׁלל	[@V01] 1) to sew or chain together
3070	שׁליק	[@A] 2) boiled
3071	פרח#3	[@N] 1) palpitation
3072	עיכוב	[@N] 1) indispensable condition 2) delay, tardiness
3073	שׁוני#2	[@N] 4) diversionary canal 4.1) בר שׁוניא : a small such canal
3074	תמנתא	[@N] 1) one-eighth of a qab
3075	שׁליט	[@A] 1) ruling, having power (as a.p. of <i>šlṭ</i>) 1.1) w. <i>b_</i>, <i> ˁl</i> : to have power over 1.2) w. <i>l_</i> (rare <i>b_</i>) + infinitive: to have the right to do, to be allowed to do 2) ruler
3076	שׁלף	[@V01] 1) to pull, draw out (sword, shoe) 3) to annul (sec. dev. from the <i>ḥaliṣah</i> annulment ceremony [@V02] 1) to tear away
3077	זיניטוס	[@A] 1) (uncertain)
3078	פונדק	[@N] 1) inn
3079	שׁלים	[@A] 3) fully indebted
3080	פורתא	[@N] 1) small amount
3081	שׁליו	[@N] 1) tranquility
3082	בי מרזח	[@N] 1) place for a wake
3083	שׁליח	[@A] 1) naked [@N] 1) messenger 1.1) שׁ:לiיחAא ד:צiיב.UרAא : prayer leader
3084	ירת	[@V01] 1) to inherit 2) to take possession [@V03] 1) to bequeath [@N] 1) heir
3085	פירמא	[@N] 2) used for liquids
3086	בימס	[@N] 1) elevated stand, pedestal, rostrum
3087	קושׁרה	[@N] 1) staff(?) 2) (?)
3088	ירק	[@A] 1) green [@V01] 1) to spit [@N] 2) vegetables
3089	כייב	[@A] 1) guilty (dial.) : see s.v. <i>ḥyyb</i>
3090	דובשׁני	[@A] 1) honey-like, honeyed
3091	קליפרס	[@N] 1) important person
3092	קבל#2	[@V01] 1) to bring suit, to complain
3093	קבל#3	[@V03] 2) to become dark [@N] 1) counter charm
3094	ירך	[@N] 1) thigh or buttocks 2) fig.: base course of stones (?) [or emend to אורבי]
3095	גריס	[@A] 2) as subst.: see s.v. <i> grys</i> n.m. [@N] 2) split fodder bean
3096	ירי	[@V03] 1) to teach 1.1) to make a legal decision
3097	אמודי	[@N] 1) diver
3098	זריזו	[@N] 2.1) diligence 3) quickness
3099	ירח	[@N] 1) month 2) moon 2.1) new moon (i.e. = BH חדש)
3100	שׁיזף	[@N] 1) (bot.) Zizyphus vulgarus
3101	פיתול	[@N] 2) turn of events
3102	מרבי	[@N] 1) growth 1.2) sprout
3103	מנקרא	[@N] 1) expensive material (?)
3104	אראל	[@N] 1) =MT אֲרִאֵיל, understood as the name of the altar in the Temple
3105	אתן	[@N] 1) she-ass
3106	אתי	[@V01] 1) to come 1.1) to come with a legal opinion 2) to occur; w. <i> ˁl</i> : to befall 2.1) to come to mind 4.5) +לידי : to lead to (intran.) [@V03] 1) to bring 1.1) to bring in 1.2) to bring a proof, derive 1.2.1) to add (proof) 2) to bring upon, to inflict
3107	קלעי	[@N] 1) hairdresser
3108	רסתקא	[@N] 1) district, village
3109	אתא	[@N] 1) Ursa Major
3110	אתר	[@N] 1) place 1.1) location, i.e. place where something/someone is located 1.1.1) <i>ˀtr d</i> : rel. conj. : place where, wherever 1.2) as a spacial relative: place where 2.2) synagogue 4) land, region
3111	טפי#3	[@V05] 1) to be in excess [@V01] 1) to increase, be in excess [@V02] 1) to increase something
3112	טפי#2	[@V01] 1) to shut, to close [@N] 2) (??)
3113	ניפון	[@A] 1) child
3114	נזח#2	[@V01] 1) to make a Nazirite's vow
3115	גרונדא	[@N] 1) (bot.) stony clod or tree root
3116	בית מקדשׁ	[@N] 1) the Temple
3117	דבר	[@V05] 4) to conduct oneself, manage one's life [@V01] 1) to lead, to drive 1.2) w. על : to be leader over, take precedence over 2) to live, act, behave [@V03] 1) to give precedence, treat as leader [@V02] 1) to lead 1.1) to shepherd sheep 1.1.1) metaph.: to govern people 2) to treat someone/something
3118	בורא#4	[@N] 1) uncertain small object of clay or shell
3119	דבק	[@V05] 1) to be joined, join [@V04] 1) to adhere to 1.1) to be stuck together [@N] 3) combination [@V01] 1) (usually w. <i>b_</i>) : to stick to, to adhere 2) to adjoin, reach [@V02] 1) to attach, to make to stick
3120	דילטורייה	[@N] 1) informing
3121	דבי	[@V02] 1) (birds) to hunt, stalk (?)
3122	דבב	[@V05] 1) to be hostile
3123	סקור	[@N] 1) astronomer
3124	דבח	[@V04] 2) to be slaughtered [dubious emendation] [@V01] 2) to sacrifice [@N] 1) animal sacrifice 3) holiday requiring a special animal sacrifice 3.1) specifically, Passover
3125	קיני	[@N] 1) smith
3126	איליסין	[@N] 1) a piece which fits into another
3127	פרזומא	[@N] 1) a beverage
3128	טריפה	[@N] 1) <i>terefah</i> : animal ripped up by another and hence unclean 1.1) something suspected of being <i>terefah</i> 2) irregular way of life
3129	בריון	[@N] 1) creator (?)
3130	מרתוק	[@N] 1.1) blow with the fist
3131	לגרמ_	[@X] 1) alone, by oneself
3132	ער#2	[@N] 1) (bot.) tamarisk
3133	תישׁ	[@N] 1) (zool.) he-goat
3134	סילון	[@N] 2) tube, pipe
3135	גמל#2	[@V04] 1) to be weaned [@N] 1) <i> gimel, gamal</i>, third letter
3136	גמל#3	[@N] 1) camel-driver
3137	גמל#4	[@N] 2) mutual agreement
3138	גמל#5	[@N] 1) one who performs charitable acts
3139	מרבינה	[@N] 1) foster mother
3140	דרכמון	[@N] 1) drachma
3141	מיכן	[@X] 1) from here
3142	גבעוני	[@A] 1) Gibeonite
3143	עיקול	[@N] 1) bay (of water)
3144	גולמישׁ	[@N] 1) (bot.) a type of cedar
3145	נגחקא	[@N] 1) entrance(?)
3146	כסכס	[@V09] 1) to chew up 2) to rub
3147	קווקייה	[@N] 1) sheep
3148	כדו	[@X] 1) now, this time 2.1) already
3149	כדב	[@N] 1) lie 1.1) false thing, fiction
3150	אנטל#2	[@N] 1) a bucket
3151	כדי	[@A] 1) worthy [@X] 1) for nothing, of no value 1.1) +נסב : to deal with incidentally 1.2) דכדי : adj. : of no value
3152	סופיסט	[@N] 2) wise man
3153	מחסורייתא	[@N] 1) defect
3154	חמשׁה	[@N] 1) Thursday
3155	אגר#2	[@N] 2) roof 3) any upper horizontal 3.1) ledge 3.2) top horizontal of a letter
3156	אגר#3	[@N] 1) employer
3157	רביעה#2	[@N] 1.1) specifically, of a <i>log</i> liquid measure
3158	גוהרקא	[@N] 1) chair, litter
3159	תל#2	[@N] 1) (bot.) young date palm
3160	בכייה	[@N] 1) crying
3161	יבישׁ	[@A] 1) dry
3162	פסול	[@N] 1) unfit, blemished person
3163	חורבה	[@N] 2) destroyed building
3164	שׁדל	[@V05] 1) to be deceived, enticed [@V02] 1) to beguile, to deceive with flattery 2) to entice
3165	חורבא	[@N] 1.1.1) ruined building
3166	נקד#2	[@V02] 1.1) to remove veins 2) to cleanse
3167	בגלל	[@p] 1) because of, on account of
3168	גחכן	[@N] 1) jester
3169	סופיא	[@N] 1) wisdom
3170	פסוק	[@N] 1) biblical verse 3) indicator, definer 3.1) declaration
3171	דיקא	[@N] 1) w. תבע, בעי : to investigate a legal case
3172	בוביא	[@N] 1) part of a kiln upon which flat bread is baked
3173	אנגיטריס	[@N] 1) name of demon
